layer,mean_dev_balanced_accuracy,sd_dev_balanced_accuracy,mean_eval_balanced_accuracy,sd_eval_balanced_accuracy,mean_majority_prediction_fraction,n_splits
0,0.704404761904762,0.07073146937281306,0.5030789132945703,0.006328891193809483,0.9263045473689792,5
1,0.7639285714285714,0.08609435412262167,0.5026149685652728,0.006786907127733098,0.8937378694295001,5
2,0.7389285714285714,0.055054858232185006,0.4964230206613937,0.008606719160715016,0.8843599141566021,5
3,0.7472619047619048,0.07687172185735922,0.5041157060930896,0.005641046219072261,0.9017830303573412,5
4,0.7180952380952381,0.09809209570787455,0.5053748194107098,0.011377182383452847,0.8833096323304594,5
5,0.7389285714285714,0.11782076158050596,0.5053430121638944,0.012767080821300167,0.8861103922772967,5
6,0.7121428571428572,0.09090749328631227,0.5284574851309054,0.027178103823084124,0.7824033063761261,5
7,0.7004761904761905,0.11524230733152202,0.5371377043361089,0.02609108112607681,0.6986051423302048,5
8,0.7079761904761905,0.1042632205573842,0.5474869960997086,0.01956485541168033,0.6767388230448204,5
9,0.7186904761904762,0.11362470049403117,0.5591590231977724,0.018229346694812673,0.6922673476349218,5
10,0.7129761904761904,0.12398853816531544,0.5518268856355182,0.007638664641341717,0.6994203886941114,5
11,0.805595238095238,0.06304411675641412,0.5469773686010637,0.012009465393466786,0.6796640475262699,5
12,0.768095238095238,0.11358103683026338,0.5666510921200927,0.012366269105935693,0.725366904244108,5
13,0.7915476190476192,0.09488438782093814,0.5609304562055919,0.020459831686184236,0.6753689326294513,5
14,0.7532142857142857,0.11906368939151553,0.5606751865279266,0.03328292755349658,0.6655640715220734,5
15,0.8148809523809524,0.1125928692014345,0.5526746210669675,0.043556322853864175,0.6781524594030723,5
16,0.8458333333333334,0.08014743359029727,0.5554384302244508,0.0413245302675711,0.6843326509685597,5
17,0.7966666666666666,0.03660980439414796,0.5545267403841228,0.04341017930300334,0.686502442855115,5
18,0.7605952380952381,0.06363537892750515,0.5576223037569126,0.04506617491553906,0.7175471806896179,5
19,0.7582142857142857,0.08684603364627941,0.5494334282836586,0.04582706102120815,0.7049734879386625,5
20,0.7582142857142857,0.08684603364627941,0.5424883277342178,0.03702138607491952,0.699324972988737,5
21,0.7582142857142857,0.08684603364627941,0.5510805875985653,0.05037871906533408,0.6985052734635666,5
22,0.7439285714285715,0.09670595026329315,0.5452667689514604,0.04227969113103921,0.6903609045195332,5
23,0.8022619047619048,0.07532572880165934,0.5585944660348564,0.03944990279955034,0.6723947673914931,5
24,0.7873809523809524,0.08052605703545901,0.5532815150471322,0.035539140715017896,0.6757862216744264,5
25,0.8198809523809525,0.051329752392989585,0.5422622074236927,0.03543941275112903,0.6831962065919719,5
26,0.8073809523809524,0.05352941474208719,0.5518967994844303,0.030857164333401306,0.7081666389526626,5
27,0.8073809523809524,0.05352941474208719,0.5437553697540107,0.029942025197685365,0.7068551314014734,5
28,0.8216666666666667,0.0723729730094199,0.5566907531254704,0.02380194152119051,0.6992878992569278,5
29,0.7948809523809525,0.07804386376392326,0.5416715124777451,0.03887015062150625,0.753185208604368,5
30,0.7855952380952381,0.05982868352121818,0.5586700017766406,0.03269585360179397,0.748059562699463,5
31,0.8508333333333334,0.06695251219251515,0.5872231248805012,0.025941102573137968,0.6660216911232082,5
32,0.7925,0.12742099949031607,0.5684339874685167,0.04423560480496841,0.6876047089080546,5
33,0.7782142857142856,0.11323425040531072,0.5456924988951587,0.03811107281904727,0.7006832078849451,5
34,0.7930952380952381,0.11740880935747214,0.5551826023360843,0.04527841179524664,0.7031388806004546,5
35,0.7740476190476191,0.1380879257095181,0.5698161279027795,0.04814054763016369,0.7023268120803312,5
36,0.761547619047619,0.1317034737152447,0.5688884638593421,0.04440623254332621,0.7049314220344968,5
37,0.7573809523809524,0.13083910143704222,0.5659094365251922,0.043466207294986826,0.7024776653398084,5
38,0.7573809523809524,0.13083910143704222,0.5882790891791616,0.023378200440246886,0.666092007861475,5
39,0.7207142857142858,0.13766700330212014,0.5944087657258983,0.023406751926701164,0.6451545774186311,5
40,0.7641666666666667,0.15744267034207865,0.5940499375822582,0.027727843562251282,0.6575748014554331,5
41,0.7641666666666667,0.15744267034207865,0.578193685097699,0.02652932722867079,0.635089730230459,5
42,0.7332142857142857,0.14233062695574178,0.5720773603537942,0.02646092294459428,0.6956221877241817,5
43,0.7248809523809523,0.12185557508435277,0.56829392754103,0.02448071163753847,0.6841599021491838,5
44,0.7498809523809523,0.1260868285032004,0.565267442578801,0.024995315782012268,0.6923909739991003,5
45,0.7332142857142857,0.1016728697784202,0.5651880300296962,0.027115787020912743,0.7181664276365896,5
46,0.716547619047619,0.1007908776646387,0.548990890585964,0.03937582515045116,0.7607895402569635,5
47,0.7132142857142856,0.09287660052548256,0.5565374288046885,0.023173023810363638,0.6879536994911665,5
